binning,bin,frac_over,mean_diff,n,entity,entity_dir,track,level,source
benchmark,0,0.93169,0.0145,4011,Faxonius limosus (alien),Faxonius_limosus_alien,combined,3,contaminated
benchmark,1,0.77581,0.01971,4010,Faxonius limosus (alien),Faxonius_limosus_alien,combined,3,contaminated
benchmark,2,0.61895,0.01457,4010,Faxonius limosus (alien),Faxonius_limosus_alien,combined,3,contaminated
benchmark,3,0.53017,0.00738,4010,Faxonius limosus (alien),Faxonius_limosus_alien,combined,3,contaminated
benchmark,4,0.41212,-0.00423,4011,Faxonius limosus (alien),Faxonius_limosus_alien,combined,3,contaminated
bland_altman,0,0.91972,0.01263,4011,Faxonius limosus (alien),Faxonius_limosus_alien,combined,3,contaminated
bland_altman,1,0.7409,0.01498,4010,Faxonius limosus (alien),Faxonius_limosus_alien,combined,3,contaminated
bland_altman,2,0.60623,0.01302,4010,Faxonius limosus (alien),Faxonius_limosus_alien,combined,3,contaminated
bland_altman,3,0.55162,0.01134,4010,Faxonius limosus (alien),Faxonius_limosus_alien,combined,3,contaminated
bland_altman,4,0.45026,-5e-05,4011,Faxonius limosus (alien),Faxonius_limosus_alien,combined,3,contaminated
benchmark,0,0.51234,0.00013,4011,Faxonius limosus (alien),Faxonius_limosus_alien,combined,3,null
benchmark,1,0.49401,0.00023,4010,Faxonius limosus (alien),Faxonius_limosus_alien,combined,3,null
benchmark,2,0.47406,-0.00013,4010,Faxonius limosus (alien),Faxonius_limosus_alien,combined,3,null
benchmark,3,0.47257,-0.00089,4010,Faxonius limosus (alien),Faxonius_limosus_alien,combined,3,null
benchmark,4,0.42284,-0.00391,4011,Faxonius limosus (alien),Faxonius_limosus_alien,combined,3,null
bland_altman,0,0.50062,-0.0001,4011,Faxonius limosus (alien),Faxonius_limosus_alien,combined,3,null
bland_altman,1,0.4813,-0.00032,4010,Faxonius limosus (alien),Faxonius_limosus_alien,combined,3,null
bland_altman,2,0.46284,-0.00096,4010,Faxonius limosus (alien),Faxonius_limosus_alien,combined,3,null
bland_altman,3,0.47681,-0.00128,4010,Faxonius limosus (alien),Faxonius_limosus_alien,combined,3,null
bland_altman,4,0.45425,-0.00191,4011,Faxonius limosus (alien),Faxonius_limosus_alien,combined,3,null
benchmark,0,0.95338,0.03117,4011,Faxonius limosus (alien),Faxonius_limosus_alien,combined,10,contaminated
benchmark,1,0.81571,0.04188,4010,Faxonius limosus (alien),Faxonius_limosus_alien,combined,10,contaminated
benchmark,2,0.62319,0.03454,4010,Faxonius limosus (alien),Faxonius_limosus_alien,combined,10,contaminated
benchmark,3,0.52195,0.01761,4010,Faxonius limosus (alien),Faxonius_limosus_alien,combined,10,contaminated
benchmark,4,0.36899,-0.00626,4011,Faxonius limosus (alien),Faxonius_limosus_alien,combined,10,contaminated
bland_altman,0,0.93767,0.02552,4011,Faxonius limosus (alien),Faxonius_limosus_alien,combined,10,contaminated
bland_altman,1,0.74713,0.0255,4010,Faxonius limosus (alien),Faxonius_limosus_alien,combined,10,contaminated
bland_altman,2,0.58778,0.02212,4010,Faxonius limosus (alien),Faxonius_limosus_alien,combined,10,contaminated
bland_altman,3,0.57032,0.03696,4010,Faxonius limosus (alien),Faxonius_limosus_alien,combined,10,contaminated
bland_altman,4,0.44029,0.00884,4011,Faxonius limosus (alien),Faxonius_limosus_alien,combined,10,contaminated
benchmark,0,0.36525,-0.00138,4011,Faxonius limosus (alien),Faxonius_limosus_alien,combined,10,null
benchmark,1,0.46309,-0.00053,4010,Faxonius limosus (alien),Faxonius_limosus_alien,combined,10,null
benchmark,2,0.44788,-0.00153,4010,Faxonius limosus (alien),Faxonius_limosus_alien,combined,10,null
benchmark,3,0.39576,-0.00479,4010,Faxonius limosus (alien),Faxonius_limosus_alien,combined,10,null
benchmark,4,0.35951,-0.00915,4011,Faxonius limosus (alien),Faxonius_limosus_alien,combined,10,null
bland_altman,0,0.35652,-0.0016,4011,Faxonius limosus (alien),Faxonius_limosus_alien,combined,10,null
bland_altman,1,0.44015,-0.00141,4010,Faxonius limosus (alien),Faxonius_limosus_alien,combined,10,null
bland_altman,2,0.4419,-0.00227,4010,Faxonius limosus (alien),Faxonius_limosus_alien,combined,10,null
bland_altman,3,0.40324,-0.00511,4010,Faxonius limosus (alien),Faxonius_limosus_alien,combined,10,null
bland_altman,4,0.38968,-0.00698,4011,Faxonius limosus (alien),Faxonius_limosus_alien,combined,10,null
benchmark,0,0.95836,0.05847,4011,Faxonius limosus (alien),Faxonius_limosus_alien,combined,20,contaminated
benchmark,1,0.81895,0.06719,4010,Faxonius limosus (alien),Faxonius_limosus_alien,combined,20,contaminated
benchmark,2,0.60249,0.05046,4010,Faxonius limosus (alien),Faxonius_limosus_alien,combined,20,contaminated
benchmark,3,0.45436,0.02048,4010,Faxonius limosus (alien),Faxonius_limosus_alien,combined,20,contaminated
benchmark,4,0.29419,-0.01609,4011,Faxonius limosus (alien),Faxonius_limosus_alien,combined,20,contaminated
bland_altman,0,0.92446,0.04439,4011,Faxonius limosus (alien),Faxonius_limosus_alien,combined,20,contaminated
bland_altman,1,0.7187,0.0374,4010,Faxonius limosus (alien),Faxonius_limosus_alien,combined,20,contaminated
bland_altman,2,0.54638,0.02984,4010,Faxonius limosus (alien),Faxonius_limosus_alien,combined,20,contaminated
bland_altman,3,0.52419,0.0483,4010,Faxonius limosus (alien),Faxonius_limosus_alien,combined,20,contaminated
bland_altman,4,0.41461,0.02058,4011,Faxonius limosus (alien),Faxonius_limosus_alien,combined,20,contaminated
benchmark,0,0.23735,-0.0048,4011,Faxonius limosus (alien),Faxonius_limosus_alien,combined,20,null
benchmark,1,0.33791,-0.00584,4010,Faxonius limosus (alien),Faxonius_limosus_alien,combined,20,null
benchmark,2,0.34065,-0.00656,4010,Faxonius limosus (alien),Faxonius_limosus_alien,combined,20,null
benchmark,3,0.30175,-0.0124,4010,Faxonius limosus (alien),Faxonius_limosus_alien,combined,20,null
benchmark,4,0.27948,-0.01685,4011,Faxonius limosus (alien),Faxonius_limosus_alien,combined,20,null
bland_altman,0,0.22563,-0.00532,4011,Faxonius limosus (alien),Faxonius_limosus_alien,combined,20,null
bland_altman,1,0.31895,-0.00697,4010,Faxonius limosus (alien),Faxonius_limosus_alien,combined,20,null
bland_altman,2,0.33317,-0.00749,4010,Faxonius limosus (alien),Faxonius_limosus_alien,combined,20,null
bland_altman,3,0.30798,-0.01284,4010,Faxonius limosus (alien),Faxonius_limosus_alien,combined,20,null
bland_altman,4,0.31139,-0.01384,4011,Faxonius limosus (alien),Faxonius_limosus_alien,combined,20,null
benchmark,0,0.97391,0.01464,2913,Astacus astacus,Astacus_astacus,local_only,3,contaminated
benchmark,1,0.96154,0.01881,2912,Astacus astacus,Astacus_astacus,local_only,3,contaminated
benchmark,2,0.91724,0.02357,2912,Astacus astacus,Astacus_astacus,local_only,3,contaminated
benchmark,3,0.75275,0.02038,2912,Astacus astacus,Astacus_astacus,local_only,3,contaminated
benchmark,4,0.46653,-8e-05,2913,Astacus astacus,Astacus_astacus,local_only,3,contaminated
bland_altman,0,0.95812,0.01182,2913,Astacus astacus,Astacus_astacus,local_only,3,contaminated
bland_altman,1,0.97047,0.01807,2912,Astacus astacus,Astacus_astacus,local_only,3,contaminated
bland_altman,2,0.90762,0.02297,2912,Astacus astacus,Astacus_astacus,local_only,3,contaminated
bland_altman,3,0.74519,0.02185,2912,Astacus astacus,Astacus_astacus,local_only,3,contaminated
bland_altman,4,0.49056,0.00261,2913,Astacus astacus,Astacus_astacus,local_only,3,contaminated
benchmark,0,0.52832,0.00031,2913,Astacus astacus,Astacus_astacus,local_only,3,null
benchmark,1,0.49348,1e-05,2912,Astacus astacus,Astacus_astacus,local_only,3,null
benchmark,2,0.45398,-0.00055,2912,Astacus astacus,Astacus_astacus,local_only,3,null
benchmark,3,0.49038,-0.0002,2912,Astacus astacus,Astacus_astacus,local_only,3,null
benchmark,4,0.45829,-0.00247,2913,Astacus astacus,Astacus_astacus,local_only,3,null
bland_altman,0,0.50429,6e-05,2913,Astacus astacus,Astacus_astacus,local_only,3,null
bland_altman,1,0.50755,0.00012,2912,Astacus astacus,Astacus_astacus,local_only,3,null
bland_altman,2,0.45433,-0.00071,2912,Astacus astacus,Astacus_astacus,local_only,3,null
bland_altman,3,0.48558,-0.0007,2912,Astacus astacus,Astacus_astacus,local_only,3,null
bland_altman,4,0.47271,-0.00167,2913,Astacus astacus,Astacus_astacus,local_only,3,null
benchmark,0,0.98661,0.045,2913,Astacus astacus,Astacus_astacus,local_only,10,contaminated
benchmark,1,0.98283,0.05401,2912,Astacus astacus,Astacus_astacus,local_only,10,contaminated
benchmark,2,0.93681,0.06257,2912,Astacus astacus,Astacus_astacus,local_only,10,contaminated
benchmark,3,0.76854,0.04826,2912,Astacus astacus,Astacus_astacus,local_only,10,contaminated
benchmark,4,0.39341,-0.0005,2913,Astacus astacus,Astacus_astacus,local_only,10,contaminated
bland_altman,0,0.97391,0.03067,2913,Astacus astacus,Astacus_astacus,local_only,10,contaminated
bland_altman,1,0.98626,0.05168,2912,Astacus astacus,Astacus_astacus,local_only,10,contaminated
bland_altman,2,0.91484,0.06315,2912,Astacus astacus,Astacus_astacus,local_only,10,contaminated
bland_altman,3,0.75687,0.05546,2912,Astacus astacus,Astacus_astacus,local_only,10,contaminated
bland_altman,4,0.43632,0.00837,2913,Astacus astacus,Astacus_astacus,local_only,10,contaminated
benchmark,0,0.54755,0.00049,2913,Astacus astacus,Astacus_astacus,local_only,10,null
benchmark,1,0.38221,-0.00098,2912,Astacus astacus,Astacus_astacus,local_only,10,null
benchmark,2,0.28777,-0.00322,2912,Astacus astacus,Astacus_astacus,local_only,10,null
benchmark,3,0.40488,-0.0034,2912,Astacus astacus,Astacus_astacus,local_only,10,null
benchmark,4,0.43014,-0.00391,2913,Astacus astacus,Astacus_astacus,local_only,10,null
bland_altman,0,0.51562,0.00012,2913,Astacus astacus,Astacus_astacus,local_only,10,null
bland_altman,1,0.40316,-0.00083,2912,Astacus astacus,Astacus_astacus,local_only,10,null
bland_altman,2,0.28674,-0.00347,2912,Astacus astacus,Astacus_astacus,local_only,10,null
bland_altman,3,0.40179,-0.00382,2912,Astacus astacus,Astacus_astacus,local_only,10,null
bland_altman,4,0.44525,-0.00302,2913,Astacus astacus,Astacus_astacus,local_only,10,null
benchmark,0,0.99039,0.08299,2913,Astacus astacus,Astacus_astacus,local_only,20,contaminated
benchmark,1,0.98455,0.09674,2912,Astacus astacus,Astacus_astacus,local_only,20,contaminated
benchmark,2,0.9557,0.10703,2912,Astacus astacus,Astacus_astacus,local_only,20,contaminated
benchmark,3,0.77953,0.07892,2912,Astacus astacus,Astacus_astacus,local_only,20,contaminated
benchmark,4,0.35393,-0.00373,2913,Astacus astacus,Astacus_astacus,local_only,20,contaminated
bland_altman,0,0.97528,0.04802,2913,Astacus astacus,Astacus_astacus,local_only,20,contaminated
bland_altman,1,0.98695,0.08871,2912,Astacus astacus,Astacus_astacus,local_only,20,contaminated
bland_altman,2,0.92582,0.11583,2912,Astacus astacus,Astacus_astacus,local_only,20,contaminated
bland_altman,3,0.73935,0.0907,2912,Astacus astacus,Astacus_astacus,local_only,20,contaminated
bland_altman,4,0.43666,0.01869,2913,Astacus astacus,Astacus_astacus,local_only,20,contaminated
benchmark,0,0.61002,0.00105,2913,Astacus astacus,Astacus_astacus,local_only,20,null
benchmark,1,0.52507,0.00077,2912,Astacus astacus,Astacus_astacus,local_only,20,null
benchmark,2,0.4921,-0.00035,2912,Astacus astacus,Astacus_astacus,local_only,20,null
benchmark,3,0.39423,-0.0052,2912,Astacus astacus,Astacus_astacus,local_only,20,null
benchmark,4,0.30175,-0.01418,2913,Astacus astacus,Astacus_astacus,local_only,20,null
bland_altman,0,0.57981,0.00066,2913,Astacus astacus,Astacus_astacus,local_only,20,null
bland_altman,1,0.53503,0.00064,2912,Astacus astacus,Astacus_astacus,local_only,20,null
bland_altman,2,0.49588,-0.00064,2912,Astacus astacus,Astacus_astacus,local_only,20,null
bland_altman,3,0.39354,-0.00561,2912,Astacus astacus,Astacus_astacus,local_only,20,null
bland_altman,4,0.31892,-0.01295,2913,Astacus astacus,Astacus_astacus,local_only,20,null
benchmark,0,0.90113,0.00725,2913,Astacus astacus,Astacus_astacus,upstream_only,3,contaminated
benchmark,1,0.73283,0.00893,2912,Astacus astacus,Astacus_astacus,upstream_only,3,contaminated
benchmark,2,0.99423,0.01328,6236,Astacus astacus,Astacus_astacus,upstream_only,3,contaminated
benchmark,3,0.42743,-0.00147,2501,Astacus astacus,Astacus_astacus,upstream_only,3,contaminated
bland_altman,0,0.89701,0.00648,2913,Astacus astacus,Astacus_astacus,upstream_only,3,contaminated
bland_altman,1,0.7239,0.00864,2912,Astacus astacus,Astacus_astacus,upstream_only,3,contaminated
bland_altman,2,0.97665,0.01285,2912,Astacus astacus,Astacus_astacus,upstream_only,3,contaminated
bland_altman,3,1.0,0.01338,2912,Astacus astacus,Astacus_astacus,upstream_only,3,contaminated
bland_altman,4,0.53244,0.002,2913,Astacus astacus,Astacus_astacus,upstream_only,3,contaminated
benchmark,0,0.51528,0.00024,2913,Astacus astacus,Astacus_astacus,upstream_only,3,null
benchmark,1,0.39835,-0.00106,2912,Astacus astacus,Astacus_astacus,upstream_only,3,null
benchmark,2,0.99407,0.00167,6236,Astacus astacus,Astacus_astacus,upstream_only,3,null
benchmark,3,0.40224,-0.00438,2501,Astacus astacus,Astacus_astacus,upstream_only,3,null
bland_altman,0,0.5091,0.00014,2913,Astacus astacus,Astacus_astacus,upstream_only,3,null
bland_altman,1,0.39629,-0.00141,2912,Astacus astacus,Astacus_astacus,upstream_only,3,null
bland_altman,2,0.98043,0.00151,2912,Astacus astacus,Astacus_astacus,upstream_only,3,null
bland_altman,3,1.0,0.00168,2912,Astacus astacus,Astacus_astacus,upstream_only,3,null
bland_altman,4,0.50189,-0.00294,2913,Astacus astacus,Astacus_astacus,upstream_only,3,null
benchmark,0,0.94988,0.02175,2913,Astacus astacus,Astacus_astacus,upstream_only,10,contaminated
benchmark,1,0.78228,0.03055,2912,Astacus astacus,Astacus_astacus,upstream_only,10,contaminated
benchmark,2,0.99439,0.03511,6236,Astacus astacus,Astacus_astacus,upstream_only,10,contaminated
benchmark,3,0.38864,-0.00167,2501,Astacus astacus,Astacus_astacus,upstream_only,10,contaminated
bland_altman,0,0.9413,0.01727,2913,Astacus astacus,Astacus_astacus,upstream_only,10,contaminated
bland_altman,1,0.76408,0.03035,2912,Astacus astacus,Astacus_astacus,upstream_only,10,contaminated
bland_altman,2,0.97184,0.03401,2912,Astacus astacus,Astacus_astacus,upstream_only,10,contaminated
bland_altman,3,1.0,0.03537,2912,Astacus astacus,Astacus_astacus,upstream_only,10,contaminated
bland_altman,4,0.51802,0.00904,2913,Astacus astacus,Astacus_astacus,upstream_only,10,contaminated
benchmark,0,0.39341,-0.00032,2913,Astacus astacus,Astacus_astacus,upstream_only,10,null
benchmark,1,0.2682,-0.004,2912,Astacus astacus,Astacus_astacus,upstream_only,10,null
benchmark,2,0.99423,0.00168,6236,Astacus astacus,Astacus_astacus,upstream_only,10,null
benchmark,3,0.37585,-0.0072,2501,Astacus astacus,Astacus_astacus,upstream_only,10,null
bland_altman,0,0.38448,-0.00053,2913,Astacus astacus,Astacus_astacus,upstream_only,10,null
bland_altman,1,0.2682,-0.00428,2912,Astacus astacus,Astacus_astacus,upstream_only,10,null
bland_altman,2,0.97768,0.00145,2912,Astacus astacus,Astacus_astacus,upstream_only,10,null
bland_altman,3,1.0,0.00171,2912,Astacus astacus,Astacus_astacus,upstream_only,10,null
bland_altman,4,0.48301,-0.00524,2913,Astacus astacus,Astacus_astacus,upstream_only,10,null
benchmark,0,0.97631,0.04529,2913,Astacus astacus,Astacus_astacus,upstream_only,20,contaminated
benchmark,1,0.80151,0.05493,2912,Astacus astacus,Astacus_astacus,upstream_only,20,contaminated
benchmark,2,0.99359,0.05972,6236,Astacus astacus,Astacus_astacus,upstream_only,20,contaminated
benchmark,3,0.35026,-0.0042,2501,Astacus astacus,Astacus_astacus,upstream_only,20,contaminated
bland_altman,0,0.96704,0.03383,2913,Astacus astacus,Astacus_astacus,upstream_only,20,contaminated
bland_altman,1,0.76099,0.05485,2912,Astacus astacus,Astacus_astacus,upstream_only,20,contaminated
bland_altman,2,0.9581,0.05698,2912,Astacus astacus,Astacus_astacus,upstream_only,20,contaminated
bland_altman,3,1.0,0.06009,2912,Astacus astacus,Astacus_astacus,upstream_only,20,contaminated
bland_altman,4,0.52008,0.01876,2913,Astacus astacus,Astacus_astacus,upstream_only,20,contaminated
benchmark,0,0.30175,-0.0013,2913,Astacus astacus,Astacus_astacus,upstream_only,20,null
benchmark,1,0.40797,-0.00414,2912,Astacus astacus,Astacus_astacus,upstream_only,20,null
benchmark,2,0.99294,0.00267,6236,Astacus astacus,Astacus_astacus,upstream_only,20,null
benchmark,3,0.27429,-0.0164,2501,Astacus astacus,Astacus_astacus,upstream_only,20,null
bland_altman,0,0.28974,-0.00204,2913,Astacus astacus,Astacus_astacus,upstream_only,20,null
bland_altman,1,0.40865,-0.00441,2912,Astacus astacus,Astacus_astacus,upstream_only,20,null
bland_altman,2,0.96875,0.00226,2912,Astacus astacus,Astacus_astacus,upstream_only,20,null
bland_altman,3,1.0,0.00279,2912,Astacus astacus,Astacus_astacus,upstream_only,20,null
bland_altman,4,0.40439,-0.01242,2913,Astacus astacus,Astacus_astacus,upstream_only,20,null
benchmark,0,0.97494,0.0141,2913,Astacus astacus,Astacus_astacus,combined,3,contaminated
benchmark,1,0.98214,0.02025,2912,Astacus astacus,Astacus_astacus,combined,3,contaminated
benchmark,2,0.94402,0.02667,2912,Astacus astacus,Astacus_astacus,combined,3,contaminated
benchmark,3,0.76236,0.01992,2912,Astacus astacus,Astacus_astacus,combined,3,contaminated
benchmark,4,0.46722,0.00025,2913,Astacus astacus,Astacus_astacus,combined,3,contaminated
bland_altman,0,0.96773,0.01115,2913,Astacus astacus,Astacus_astacus,combined,3,contaminated
bland_altman,1,0.98661,0.01948,2912,Astacus astacus,Astacus_astacus,combined,3,contaminated
bland_altman,2,0.93544,0.02621,2912,Astacus astacus,Astacus_astacus,combined,3,contaminated
bland_altman,3,0.74897,0.02144,2912,Astacus astacus,Astacus_astacus,combined,3,contaminated
bland_altman,4,0.49193,0.00291,2913,Astacus astacus,Astacus_astacus,combined,3,contaminated
benchmark,0,0.55098,0.00035,2913,Astacus astacus,Astacus_astacus,combined,3,null
benchmark,1,0.49828,-6e-05,2912,Astacus astacus,Astacus_astacus,combined,3,null
benchmark,2,0.48935,-0.00014,2912,Astacus astacus,Astacus_astacus,combined,3,null
benchmark,3,0.53056,0.00036,2912,Astacus astacus,Astacus_astacus,combined,3,null
benchmark,4,0.47614,-0.00168,2913,Astacus astacus,Astacus_astacus,combined,3,null
bland_altman,0,0.52626,0.00011,2913,Astacus astacus,Astacus_astacus,combined,3,null
bland_altman,1,0.5103,2e-05,2912,Astacus astacus,Astacus_astacus,combined,3,null
bland_altman,2,0.49313,-0.00027,2912,Astacus astacus,Astacus_astacus,combined,3,null
bland_altman,3,0.52576,-3e-05,2912,Astacus astacus,Astacus_astacus,combined,3,null
bland_altman,4,0.48987,-0.00099,2913,Astacus astacus,Astacus_astacus,combined,3,null
benchmark,0,0.99313,0.04334,2913,Astacus astacus,Astacus_astacus,combined,10,contaminated
benchmark,1,0.99622,0.05766,2912,Astacus astacus,Astacus_astacus,combined,10,contaminated
benchmark,2,0.9557,0.07042,2912,Astacus astacus,Astacus_astacus,combined,10,contaminated
benchmark,3,0.77988,0.04666,2912,Astacus astacus,Astacus_astacus,combined,10,contaminated
benchmark,4,0.4092,-0.00011,2913,Astacus astacus,Astacus_astacus,combined,10,contaminated
bland_altman,0,0.99073,0.02912,2913,Astacus astacus,Astacus_astacus,combined,10,contaminated
bland_altman,1,0.99279,0.05537,2912,Astacus astacus,Astacus_astacus,combined,10,contaminated
bland_altman,2,0.93922,0.07136,2912,Astacus astacus,Astacus_astacus,combined,10,contaminated
bland_altman,3,0.75755,0.05357,2912,Astacus astacus,Astacus_astacus,combined,10,contaminated
bland_altman,4,0.45383,0.00856,2913,Astacus astacus,Astacus_astacus,combined,10,contaminated
benchmark,0,0.55956,0.00043,2913,Astacus astacus,Astacus_astacus,combined,10,null
benchmark,1,0.3829,-0.00092,2912,Astacus astacus,Astacus_astacus,combined,10,null
benchmark,2,0.31319,-0.00289,2912,Astacus astacus,Astacus_astacus,combined,10,null
benchmark,3,0.39801,-0.00319,2912,Astacus astacus,Astacus_astacus,combined,10,null
benchmark,4,0.39169,-0.00643,2913,Astacus astacus,Astacus_astacus,combined,10,null
bland_altman,0,0.53587,0.00019,2913,Astacus astacus,Astacus_astacus,combined,10,null
bland_altman,1,0.39389,-0.00091,2912,Astacus astacus,Astacus_astacus,combined,10,null
bland_altman,2,0.31593,-0.00311,2912,Astacus astacus,Astacus_astacus,combined,10,null
bland_altman,3,0.39183,-0.0038,2912,Astacus astacus,Astacus_astacus,combined,10,null
bland_altman,4,0.40783,-0.00537,2913,Astacus astacus,Astacus_astacus,combined,10,null
benchmark,0,0.99554,0.07983,2913,Astacus astacus,Astacus_astacus,combined,20,contaminated
benchmark,1,0.99554,0.1038,2912,Astacus astacus,Astacus_astacus,combined,20,contaminated
benchmark,2,0.96463,0.11853,2912,Astacus astacus,Astacus_astacus,combined,20,contaminated
benchmark,3,0.76957,0.0734,2912,Astacus astacus,Astacus_astacus,combined,20,contaminated
benchmark,4,0.3656,-0.00447,2913,Astacus astacus,Astacus_astacus,combined,20,contaminated
bland_altman,0,0.99107,0.04676,2913,Astacus astacus,Astacus_astacus,combined,20,contaminated
bland_altman,1,0.99245,0.09402,2912,Astacus astacus,Astacus_astacus,combined,20,contaminated
bland_altman,2,0.93201,0.1259,2912,Astacus astacus,Astacus_astacus,combined,20,contaminated
bland_altman,3,0.7294,0.08718,2912,Astacus astacus,Astacus_astacus,combined,20,contaminated
bland_altman,4,0.44593,0.01723,2913,Astacus astacus,Astacus_astacus,combined,20,contaminated
benchmark,0,0.57158,0.00063,2913,Astacus astacus,Astacus_astacus,combined,20,null
benchmark,1,0.50721,0.00017,2912,Astacus astacus,Astacus_astacus,combined,20,null
benchmark,2,0.4533,-0.00129,2912,Astacus astacus,Astacus_astacus,combined,20,null
benchmark,3,0.40282,-0.00557,2912,Astacus astacus,Astacus_astacus,combined,20,null
benchmark,4,0.3069,-0.01433,2913,Astacus astacus,Astacus_astacus,combined,20,null
bland_altman,0,0.54514,0.00032,2913,Astacus astacus,Astacus_astacus,combined,20,null
bland_altman,1,0.51614,0.0001,2912,Astacus astacus,Astacus_astacus,combined,20,null
bland_altman,2,0.45398,-0.00177,2912,Astacus astacus,Astacus_astacus,combined,20,null
bland_altman,3,0.40179,-0.006,2912,Astacus astacus,Astacus_astacus,combined,20,null
bland_altman,4,0.32475,-0.01306,2913,Astacus astacus,Astacus_astacus,combined,20,null
benchmark,0,0.73214,0.00145,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,3,contaminated
benchmark,1,0.83075,0.00239,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,3,contaminated
benchmark,2,0.84084,0.00281,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,3,contaminated
benchmark,3,0.78597,0.003,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,3,contaminated
benchmark,4,0.58644,0.00428,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,3,contaminated
bland_altman,0,0.71791,0.00124,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,3,contaminated
bland_altman,1,0.831,0.00229,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,3,contaminated
bland_altman,2,0.84343,0.00279,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,3,contaminated
bland_altman,3,0.78908,0.00292,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,3,contaminated
bland_altman,4,0.59472,0.00469,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,3,contaminated
benchmark,0,0.6413,0.00067,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,3,null
benchmark,1,0.67417,0.00079,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,3,null
benchmark,2,0.6514,0.00062,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,3,null
benchmark,3,0.59006,0.00067,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,3,null
benchmark,4,0.52381,0.00062,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,3,null
bland_altman,0,0.63018,0.00056,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,3,null
bland_altman,1,0.67081,0.00073,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,3,null
bland_altman,2,0.65192,0.00059,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,3,null
bland_altman,3,0.59757,0.00063,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,3,null
bland_altman,4,0.53028,0.00086,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,3,null
benchmark,0,0.74586,0.00331,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,10,contaminated
benchmark,1,0.86077,0.00604,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,10,contaminated
benchmark,2,0.88613,0.00661,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,10,contaminated
benchmark,3,0.82686,0.0066,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,10,contaminated
benchmark,4,0.56263,0.00493,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,10,contaminated
bland_altman,0,0.72231,0.00258,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,10,contaminated
bland_altman,1,0.86517,0.0056,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,10,contaminated
bland_altman,2,0.88716,0.00631,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,10,contaminated
bland_altman,3,0.83359,0.00653,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,10,contaminated
bland_altman,4,0.57402,0.00647,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,10,contaminated
benchmark,0,0.544,0.00025,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,10,null
benchmark,1,0.65295,0.00087,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,10,null
benchmark,2,0.65243,0.00083,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,10,null
benchmark,3,0.53571,-0.00035,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,10,null
benchmark,4,0.39053,-0.00688,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,10,null
bland_altman,0,0.52562,6e-05,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,10,null
bland_altman,1,0.64726,0.00074,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,10,null
bland_altman,2,0.65373,0.00078,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,10,null
bland_altman,3,0.54917,-0.00032,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,10,null
bland_altman,4,0.39984,-0.00654,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,10,null
benchmark,0,0.79503,0.00543,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,20,contaminated
benchmark,1,0.88898,0.0094,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,20,contaminated
benchmark,2,0.90813,0.01026,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,20,contaminated
